"Filename";"Keywords";"Length";"Description";"SourceString";"CategoryString"
"MD_nsrdb_nsr18184_seg037_SNIP_17220-19519.dat";"medical,physionet,ecg,nsrdb,snip";"2300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg037_SNIP_4600-14199.dat";"medical,physionet,ecg,nsrdb,snip";"9600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg038_SNIP_16196-17295.dat";"medical,physionet,ecg,nsrdb,snip";"1100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg038_SNIP_2787-14786.dat";"medical,physionet,ecg,nsrdb,snip";"12000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg039_SNIP_696-4995.dat";"medical,physionet,ecg,nsrdb,snip";"4300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg039_SNIP_7013-17012.dat";"medical,physionet,ecg,nsrdb,snip";"10000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg040_SNIP_1763-4162.dat";"medical,physionet,ecg,nsrdb,snip";"2400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg040_SNIP_6249-9648.dat";"medical,physionet,ecg,nsrdb,snip";"3400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg041_SNIP_239-1838.dat";"medical,physionet,ecg,nsrdb,snip";"1600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg041_SNIP_2862-16261.dat";"medical,physionet,ecg,nsrdb,snip";"13400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg042_SNIP_17720-19519.dat";"medical,physionet,ecg,nsrdb,snip";"1800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg042_SNIP_2326-17125.dat";"medical,physionet,ecg,nsrdb,snip";"14800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg043_SNIP_10077-17876.dat";"medical,physionet,ecg,nsrdb,snip";"7800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg043_SNIP_1547-4446.dat";"medical,physionet,ecg,nsrdb,snip";"2900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg044_SNIP_15775-19374.dat";"medical,physionet,ecg,nsrdb,snip";"3600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg044_SNIP_659-14058.dat";"medical,physionet,ecg,nsrdb,snip";"13400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg045_SNIP_561-6760.dat";"medical,physionet,ecg,nsrdb,snip";"6200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg045_SNIP_8022-19921.dat";"medical,physionet,ecg,nsrdb,snip";"11900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg046_SNIP_8814-13013.dat";"medical,physionet,ecg,nsrdb,snip";"4200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg046_SNIP_949-5048.dat";"medical,physionet,ecg,nsrdb,snip";"4100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg047_SNIP_2093-8392.dat";"medical,physionet,ecg,nsrdb,snip";"6300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg047_SNIP_9788-14387.dat";"medical,physionet,ecg,nsrdb,snip";"4600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg048_SNIP_11025-18624.dat";"medical,physionet,ecg,nsrdb,snip";"7600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg048_SNIP_3702-6601.dat";"medical,physionet,ecg,nsrdb,snip";"2900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg049_SNIP_3715-18514.dat";"medical,physionet,ecg,nsrdb,snip";"14800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg049_SNIP_392-1491.dat";"medical,physionet,ecg,nsrdb,snip";"1100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg050_SNIP_2566-17365.dat";"medical,physionet,ecg,nsrdb,snip";"14800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg051_SNIP_15988-19487.dat";"medical,physionet,ecg,nsrdb,snip";"3500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg051_SNIP_3837-15036.dat";"medical,physionet,ecg,nsrdb,snip";"11200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg052_SNIP_14996-18295.dat";"medical,physionet,ecg,nsrdb,snip";"3300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg052_SNIP_1649-14848.dat";"medical,physionet,ecg,nsrdb,snip";"13200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg053_SNIP_4248-7147.dat";"medical,physionet,ecg,nsrdb,snip";"2900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg053_SNIP_8132-11431.dat";"medical,physionet,ecg,nsrdb,snip";"3300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg054_SNIP_1995-3594.dat";"medical,physionet,ecg,nsrdb,snip";"1600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg054_SNIP_4181-8880.dat";"medical,physionet,ecg,nsrdb,snip";"4700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg055_SNIP_10881-18880.dat";"medical,physionet,ecg,nsrdb,snip";"8000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg055_SNIP_4974-8673.dat";"medical,physionet,ecg,nsrdb,snip";"3700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg056_SNIP_14342-15741.dat";"medical,physionet,ecg,nsrdb,snip";"1400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg056_SNIP_2244-6243.dat";"medical,physionet,ecg,nsrdb,snip";"4000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg057_SNIP_14816-18015.dat";"medical,physionet,ecg,nsrdb,snip";"3200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg057_SNIP_5534-12933.dat";"medical,physionet,ecg,nsrdb,snip";"7400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg058_SNIP_12642-14141.dat";"medical,physionet,ecg,nsrdb,snip";"1500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg058_SNIP_1302-7201.dat";"medical,physionet,ecg,nsrdb,snip";"5900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg059_SNIP_12541-15140.dat";"medical,physionet,ecg,nsrdb,snip";"2600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg059_SNIP_6738-11937.dat";"medical,physionet,ecg,nsrdb,snip";"5200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg060_SNIP_2582-4481.dat";"medical,physionet,ecg,nsrdb,snip";"1900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg060_SNIP_5104-19903.dat";"medical,physionet,ecg,nsrdb,snip";"14800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg061_SNIP_12453-16552.dat";"medical,physionet,ecg,nsrdb,snip";"4100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg061_SNIP_9626-11525.dat";"medical,physionet,ecg,nsrdb,snip";"1900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg062_SNIP_17537-19936.dat";"medical,physionet,ecg,nsrdb,snip";"2400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg062_SNIP_706-15705.dat";"medical,physionet,ecg,nsrdb,snip";"15000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg063_SNIP_1825-3924.dat";"medical,physionet,ecg,nsrdb,snip";"2100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg063_SNIP_4752-19051.dat";"medical,physionet,ecg,nsrdb,snip";"14300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg064_SNIP_3575-5174.dat";"medical,physionet,ecg,nsrdb,snip";"1600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg064_SNIP_9119-18618.dat";"medical,physionet,ecg,nsrdb,snip";"9500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg065_SNIP_3825-6724.dat";"medical,physionet,ecg,nsrdb,snip";"2900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg065_SNIP_7065-12064.dat";"medical,physionet,ecg,nsrdb,snip";"5000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg066_SNIP_4025-5224.dat";"medical,physionet,ecg,nsrdb,snip";"1200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg066_SNIP_5669-18068.dat";"medical,physionet,ecg,nsrdb,snip";"12400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg067_SNIP_1171-5870.dat";"medical,physionet,ecg,nsrdb,snip";"4700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg067_SNIP_9201-16200.dat";"medical,physionet,ecg,nsrdb,snip";"7000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg068_SNIP_2365-15964.dat";"medical,physionet,ecg,nsrdb,snip";"13600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg068_SNIP_996-2195.dat";"medical,physionet,ecg,nsrdb,snip";"1200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg069_SNIP_1646-15245.dat";"medical,physionet,ecg,nsrdb,snip";"13600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg069_SNIP_18142-19741.dat";"medical,physionet,ecg,nsrdb,snip";"1600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg070_SNIP_16243-17742.dat";"medical,physionet,ecg,nsrdb,snip";"1500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg070_SNIP_475-13974.dat";"medical,physionet,ecg,nsrdb,snip";"13500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg071_SNIP_16482-18481.dat";"medical,physionet,ecg,nsrdb,snip";"2000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg071_SNIP_2260-12459.dat";"medical,physionet,ecg,nsrdb,snip";"10200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg072_SNIP_14601-17900.dat";"medical,physionet,ecg,nsrdb,snip";"3300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg072_SNIP_5112-12111.dat";"medical,physionet,ecg,nsrdb,snip";"7000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg073_SNIP_2356-7555.dat";"medical,physionet,ecg,nsrdb,snip";"5200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg073_SNIP_8939-11638.dat";"medical,physionet,ecg,nsrdb,snip";"2700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg074_SNIP_16415-19214.dat";"medical,physionet,ecg,nsrdb,snip";"2800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg074_SNIP_4070-15769.dat";"medical,physionet,ecg,nsrdb,snip";"11700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg075_SNIP_12957-14256.dat";"medical,physionet,ecg,nsrdb,snip";"1300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg075_SNIP_2299-12698.dat";"medical,physionet,ecg,nsrdb,snip";"10400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg076_SNIP_2963-4662.dat";"medical,physionet,ecg,nsrdb,snip";"1700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg076_SNIP_8682-15381.dat";"medical,physionet,ecg,nsrdb,snip";"6700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg077_SNIP_1285-7684.dat";"medical,physionet,ecg,nsrdb,snip";"6400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg077_SNIP_8845-14144.dat";"medical,physionet,ecg,nsrdb,snip";"5300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg078_SNIP_11540-14739.dat";"medical,physionet,ecg,nsrdb,snip";"3200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg078_SNIP_8858-10157.dat";"medical,physionet,ecg,nsrdb,snip";"1300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg079_SNIP_6435-8834.dat";"medical,physionet,ecg,nsrdb,snip";"2400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg079_SNIP_9341-19440.dat";"medical,physionet,ecg,nsrdb,snip";"10100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg080_SNIP_3331-18230.dat";"medical,physionet,ecg,nsrdb,snip";"14900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg081_SNIP_275-2874.dat";"medical,physionet,ecg,nsrdb,snip";"2600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg081_SNIP_7747-19446.dat";"medical,physionet,ecg,nsrdb,snip";"11700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg082_SNIP_10502-15501.dat";"medical,physionet,ecg,nsrdb,snip";"5000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg082_SNIP_8116-9315.dat";"medical,physionet,ecg,nsrdb,snip";"1200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg083_SNIP_12058-19657.dat";"medical,physionet,ecg,nsrdb,snip";"7600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg083_SNIP_2373-11572.dat";"medical,physionet,ecg,nsrdb,snip";"9200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg084_SNIP_14994-19293.dat";"medical,physionet,ecg,nsrdb,snip";"4300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg084_SNIP_4126-12025.dat";"medical,physionet,ecg,nsrdb,snip";"7900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg085_SNIP_1254-2553.dat";"medical,physionet,ecg,nsrdb,snip";"1300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg085_SNIP_5118-18117.dat";"medical,physionet,ecg,nsrdb,snip";"13000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg086_SNIP_2341-4040.dat";"medical,physionet,ecg,nsrdb,snip";"1700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg086_SNIP_5083-18882.dat";"medical,physionet,ecg,nsrdb,snip";"13800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg087_SNIP_12584-17383.dat";"medical,physionet,ecg,nsrdb,snip";"4800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg087_SNIP_3547-12246.dat";"medical,physionet,ecg,nsrdb,snip";"8700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg088_SNIP_17292-18391.dat";"medical,physionet,ecg,nsrdb,snip";"1100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg088_SNIP_3405-17004.dat";"medical,physionet,ecg,nsrdb,snip";"13600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg089_SNIP_1556-4255.dat";"medical,physionet,ecg,nsrdb,snip";"2700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg089_SNIP_8771-19070.dat";"medical,physionet,ecg,nsrdb,snip";"10300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg090_SNIP_4152-8751.dat";"medical,physionet,ecg,nsrdb,snip";"4600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg090_SNIP_9394-14993.dat";"medical,physionet,ecg,nsrdb,snip";"5600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg091_SNIP_16894-19393.dat";"medical,physionet,ecg,nsrdb,snip";"2500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg091_SNIP_4075-6074.dat";"medical,physionet,ecg,nsrdb,snip";"2000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg092_SNIP_14459-19458.dat";"medical,physionet,ecg,nsrdb,snip";"5000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg092_SNIP_6987-8686.dat";"medical,physionet,ecg,nsrdb,snip";"1700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg093_SNIP_11424-18723.dat";"medical,physionet,ecg,nsrdb,snip";"7300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg093_SNIP_1669-4068.dat";"medical,physionet,ecg,nsrdb,snip";"2400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg094_SNIP_2469-5568.dat";"medical,physionet,ecg,nsrdb,snip";"3100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg094_SNIP_9857-14456.dat";"medical,physionet,ecg,nsrdb,snip";"4600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg095_SNIP_3585-13584.dat";"medical,physionet,ecg,nsrdb,snip";"10000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg095_SNIP_846-2345.dat";"medical,physionet,ecg,nsrdb,snip";"1500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg096_SNIP_1215-15314.dat";"medical,physionet,ecg,nsrdb,snip";"14100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg096_SNIP_16179-17478.dat";"medical,physionet,ecg,nsrdb,snip";"1300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg097_SNIP_641-4340.dat";"medical,physionet,ecg,nsrdb,snip";"3700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg097_SNIP_8286-11585.dat";"medical,physionet,ecg,nsrdb,snip";"3300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg098_SNIP_1848-6947.dat";"medical,physionet,ecg,nsrdb,snip";"5100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg098_SNIP_8020-16019.dat";"medical,physionet,ecg,nsrdb,snip";"8000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg099_SNIP_213-3012.dat";"medical,physionet,ecg,nsrdb,snip";"2800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg099_SNIP_4975-11374.dat";"medical,physionet,ecg,nsrdb,snip";"6400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg100_SNIP_12926-14525.dat";"medical,physionet,ecg,nsrdb,snip";"1600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr18184_seg100_SNIP_9718-12017.dat";"medical,physionet,ecg,nsrdb,snip";"2300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg001_SNIP_13937-17336.dat";"medical,physionet,ecg,nsrdb,snip";"3400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg001_SNIP_4579-5878.dat";"medical,physionet,ecg,nsrdb,snip";"1300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg002_SNIP_2021-8220.dat";"medical,physionet,ecg,nsrdb,snip";"6200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg002_SNIP_9367-12666.dat";"medical,physionet,ecg,nsrdb,snip";"3300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg003_SNIP_2698-5297.dat";"medical,physionet,ecg,nsrdb,snip";"2600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg003_SNIP_5757-15756.dat";"medical,physionet,ecg,nsrdb,snip";"10000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg004_SNIP_2125-4724.dat";"medical,physionet,ecg,nsrdb,snip";"2600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg004_SNIP_5548-11747.dat";"medical,physionet,ecg,nsrdb,snip";"6200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg005_SNIP_211-1310.dat";"medical,physionet,ecg,nsrdb,snip";"1100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg005_SNIP_4017-17016.dat";"medical,physionet,ecg,nsrdb,snip";"13000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg006_SNIP_11407-12406.dat";"medical,physionet,ecg,nsrdb,snip";"1000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg006_SNIP_3728-10727.dat";"medical,physionet,ecg,nsrdb,snip";"7000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg007_SNIP_1067-2066.dat";"medical,physionet,ecg,nsrdb,snip";"1000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg007_SNIP_5659-15658.dat";"medical,physionet,ecg,nsrdb,snip";"10000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg008_SNIP_2965-6364.dat";"medical,physionet,ecg,nsrdb,snip";"3400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg008_SNIP_6605-16404.dat";"medical,physionet,ecg,nsrdb,snip";"9800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg009_SNIP_364-1963.dat";"medical,physionet,ecg,nsrdb,snip";"1600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg009_SNIP_7044-19543.dat";"medical,physionet,ecg,nsrdb,snip";"12500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg010_SNIP_10355-14054.dat";"medical,physionet,ecg,nsrdb,snip";"3700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg010_SNIP_671-9970.dat";"medical,physionet,ecg,nsrdb,snip";"9300";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg011_SNIP_829-6428.dat";"medical,physionet,ecg,nsrdb,snip";"5600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg011_SNIP_8591-19490.dat";"medical,physionet,ecg,nsrdb,snip";"10900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg012_SNIP_11957-17656.dat";"medical,physionet,ecg,nsrdb,snip";"5700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg012_SNIP_1894-10293.dat";"medical,physionet,ecg,nsrdb,snip";"8400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg013_SNIP_326-6725.dat";"medical,physionet,ecg,nsrdb,snip";"6400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg013_SNIP_7508-17207.dat";"medical,physionet,ecg,nsrdb,snip";"9700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg014_SNIP_17696-19695.dat";"medical,physionet,ecg,nsrdb,snip";"2000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg014_SNIP_2835-16334.dat";"medical,physionet,ecg,nsrdb,snip";"13500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg015_SNIP_4341-6140.dat";"medical,physionet,ecg,nsrdb,snip";"1800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg015_SNIP_8173-15572.dat";"medical,physionet,ecg,nsrdb,snip";"7400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg016_SNIP_2586-3685.dat";"medical,physionet,ecg,nsrdb,snip";"1100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg016_SNIP_4417-16916.dat";"medical,physionet,ecg,nsrdb,snip";"12500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg017_SNIP_13669-17568.dat";"medical,physionet,ecg,nsrdb,snip";"3900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg017_SNIP_1713-10512.dat";"medical,physionet,ecg,nsrdb,snip";"8800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg018_SNIP_14687-18786.dat";"medical,physionet,ecg,nsrdb,snip";"4100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg018_SNIP_2234-13433.dat";"medical,physionet,ecg,nsrdb,snip";"11200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg019_SNIP_2306-3505.dat";"medical,physionet,ecg,nsrdb,snip";"1200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg019_SNIP_7544-13343.dat";"medical,physionet,ecg,nsrdb,snip";"5800";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg020_SNIP_1321-5420.dat";"medical,physionet,ecg,nsrdb,snip";"4100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg020_SNIP_5440-18439.dat";"medical,physionet,ecg,nsrdb,snip";"13000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg021_SNIP_14153-19852.dat";"medical,physionet,ecg,nsrdb,snip";"5700";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg021_SNIP_701-13700.dat";"medical,physionet,ecg,nsrdb,snip";"13000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg022_SNIP_14487-16486.dat";"medical,physionet,ecg,nsrdb,snip";"2000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg022_SNIP_2826-7225.dat";"medical,physionet,ecg,nsrdb,snip";"4400";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg023_SNIP_12295-17294.dat";"medical,physionet,ecg,nsrdb,snip";"5000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg023_SNIP_4475-9474.dat";"medical,physionet,ecg,nsrdb,snip";"5000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg024_SNIP_11571-14170.dat";"medical,physionet,ecg,nsrdb,snip";"2600";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg024_SNIP_1210-10109.dat";"medical,physionet,ecg,nsrdb,snip";"8900";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg025_SNIP_15219-17218.dat";"medical,physionet,ecg,nsrdb,snip";"2000";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg025_SNIP_5247-9746.dat";"medical,physionet,ecg,nsrdb,snip";"4500";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg026_SNIP_18374-19473.dat";"medical,physionet,ecg,nsrdb,snip";"1100";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg026_SNIP_5158-18357.dat";"medical,physionet,ecg,nsrdb,snip";"13200";;"Physionet: NSRDB";"ECG"
"MD_nsrdb_nsr19088_seg027_SNIP_133-2432.dat";"medical,physionet,ecg,nsrdb,snip";"2300";;"Physionet: NSRDB";"ECG"
